MineID	MineName	Owners	Development Stage	Activity Status	Lat	Lon
57883	Excalibur	"MinQuest, Inc. (Owner) 100%"	Exploration	Active	38.279000	-118.242000
57886	Bansie	ACC Resources Ltd (Owner) 100%	Exploration	Inactive	11.546000	-3.362000
57887	Titao	NA	Exploration	Inactive	13.756500	-2.047250
57890	Altunhisar	Stratex International Plc (Owner) 100%	Exploration	Active	38.238390	34.935230
57891	Mali South	Endeavour Mining Corporation (Owner) 100%; Legend Gold Corporation (Venture)	Grassroots	Active	10.932610	-8.084470
57892	Burkina North	Endeavour Mining Corporation (Optionee) 100%; Unnamed Owner (Optionor)	Exploration	Active	13.600000	-1.543000
57898	Mt Nansen	Aurchem Limited (Owner) 100%	Grassroots	Inactive	62.101000	-136.297000
57901	Alaska South	Unnamed Owner (Owner) 100%	Grassroots	Inactive	27.000000	-109.020000
57903	Dalton	SGX Resources Inc. (Owner) 100%	Grassroots	Inactive	48.454000	-81.348000
57906	BSNC	Bering Straits Native Corporation (Owner) 100%	Grassroots	Inactive	64.547230	-160.757560
57907	Attapu	Lay Chaleun Construction Building Ltd. (Owner) 100%	Grassroots	Inactive	14.885000	106.765000
57912	Morris Mine	Unnamed Owner (Owner) 100%	Grassroots	Inactive	51.396020	-124.431430
57913	Mt Finnerty	NA	Exploration	Inactive	-31.315050	120.858950
57916	Leonora	NA	Exploration	Inactive	-28.920630	121.333340
57921	Handeni Morogoro	Green Hill Mining Co Ltd (Owner) 100%	Grassroots	Inactive	-5.600000	38.100000
57922	Santa Cruz Regional	Hochschild Mining Plc (Optionee)	Advanced Exploration	Active	-47.489030	-67.611050
57926	Berry Creek	Private Interest (Owner) 100%	Exploration	Inactive	54.808940	-99.990570
57929	Cerro Azul	Guerrero Exploration Inc. (Owner) 60%; Riverside Resources Inc. (Owner) 40%	Exploration	Inactive	18.119000	-100.441000
57933	Syama Belt	Endeavour Mining Corporation (Owner) 100%	Exploration	Active	10.802110	-6.102010
57934	Ghana South	Endeavour Mining Corporation (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Active	6.286000	-1.839000
57935	Cote d'Ivoire East	Endeavour Mining Corporation (Owner) 100%	Exploration	Active	7.888740	-3.108860
57937	Sangola	GoldStone Resources Limited (Owner) 100%	Exploration	Active	12.613450	-12.405800
57938	Modoc	Silver Predator Corporation (Owner) 85%; Unnamed Owner (Owner) 15%	Grassroots	Inactive	40.531000	-117.182350
57944	Big Fault	JR Exploration LLC (Owner) 100%	Grassroots	Inactive	36.449490	-116.002020
57947	Wattagee	NA	Exploration	Inactive	-27.127000	117.843000
57950	Norway Lake	Fancamp Exploration Limited (Owner) 100%	Grassroots	Active	49.087570	-91.305020
57952	Chipindo	Unnamed Owner (Owner) 100%	Exploration	Inactive	-14.332000	16.392000
57954	Buninyong	Kinglake Resources Pty Ltd (Owner) 100%	Exploration	Inactive	-37.657000	143.857000
57956	El Habal	DFX Exploration Ltd. (Owner) 100%	Exploration	Inactive	23.203000	-105.957000
57957	Djingilsai	NA	Exploration	Inactive	40.351000	72.386000
57958	Fairview Hunter	Private Interest (Owner) 100%	Exploration	Inactive	39.260000	-118.150000
57959	Honorine	Firstgold Corp (Owner) 100%	Grassroots	Inactive	41.181430	-117.469690
57962	Morgan Pass	Private Interest (Owner) 100%	Grassroots	Inactive	40.668000	-114.306000
57963	Extension	NA	Advanced Exploration	Inactive	-25.017000	119.946000
57964	Tirek North	Yorbeau Resources Inc. (Owner) 100%	Grassroots	Temporarily On Hold	21.951000	2.684000
57971	Big Reef	Unnamed Owner (Owner) 100%	Exploration	Inactive	-18.632000	143.614000
57973	Comstock Lode	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	39.302340	-119.655030
57974	Varyville	Global Geoscience Limited (Optionee) 100%; Inter-Rock Minerals Inc. (Optionor)	Grassroots	Active	40.601590	-118.868480
57977	Santa Maria	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	7.103000	-75.344000
57983	Pokrovskiy Regional	Petropavlovsk PLC (Owner) 98.61%; Unnamed Owner (Owner) 1.39%	Advanced Exploration	Active	53.220000	126.350000
57984	Osipkan	Petropavlovsk PLC (Owner) 100%	Grassroots	Inactive	53.017240	132.954430
57989	Porto Grande	International Gold Resources Inc. (Owner) 100%	Exploration	Inactive	0.950000	-51.610000
57990	Bahia	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	-12.558240	-41.671050
57991	Amazonas	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	-4.503390	-65.424520
57992	Bonanza	International Gold Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	63.956000	-139.314000
57993	Crown Jewel	International Gold Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	63.925000	-138.972000
57994	Cathy	International Gold Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	63.260000	-139.670000
57995	Kirkman	International Gold Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	63.120000	-139.500000
57996	Mahtin	International Gold Resources Inc. (Optionee) 100%; Osisko Mining Inc. (Optionor)	Exploration	Inactive	63.925000	-136.835000
57997	Horn	International Gold Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	61.984810	-128.828260
57999	Olapoque	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	3.000000	-51.400000
58000	Cassipore	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	2.675000	-51.750000
58001	Cachoeira	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	2.370000	-51.810000
58002	Amapa	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	2.000000	-51.300000
58003	Serra do Navio	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	1.211000	-52.230000
58004	Santana	International Gold Resources Inc. (Owner) 100%	Grassroots	Inactive	0.130000	-51.400000
58008	Beregovo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	48.202000	22.683000
58009	Mt Logano	Red Pine Exploration Inc. (Owner) 100%	Exploration	Active	48.434170	-81.124660
58012	Leonora East	GME Resources Limited (Owner) 100%	Grassroots	Inactive	-28.871000	121.375000
58016	Wallace Canyon	JR Exploration LLC (Owner) 100%	Grassroots	Inactive	39.010000	-116.736000
58018	Montauban	Excel Gold Mining Inc. (Owner) 100%	Exploration	Inactive	46.878000	-72.341000
58022	Baroya/Metedia	Unnamed Owner (Owner) 100%	Grassroots	Inactive	13.008760	-11.253060
58024	Yalgoo	Venus Metals Corporation Limited (Owner) 100%	Exploration	Inactive	-28.502740	116.807610
58028	Yeuralba	South Cove Limited (Owner) 100%	Exploration	Active	-14.317000	132.627000
58029	New Raven	Cresval Capital Corp. (Owner) 100%	Exploration	Active	50.597330	-122.175720
58032	Fresso	"Asesores Internacionales Especializado,s S A (Owner) 100%"	Exploration	Inactive	19.422880	-71.577190
58034	Vizcaino	Canasil Resources Incorporated (Owner) 100%	Target Outline	Active	25.119000	-104.786000
58041	Home Ranch	Homeland Resources Ltd. (Owner) 100%	Grassroots	Inactive	32.025000	-108.174000
58045	Pan de Azucar	"DMCI Holdings, Incorporated (Owner) 100%"	Grassroots	Inactive	11.271000	123.157000
58047	Guimaras	"DMCI Holdings, Incorporated (Owner) 100%"	Grassroots	Inactive	10.436000	122.535000
58054	Kirkland	Wallbridge Mining Company Limited (Owner) 100%	Grassroots	Inactive	48.206670	-79.752660
58055	Verna Lake	Wallbridge Mining Company Limited (Owner) 100%	Grassroots	Inactive	48.285560	-79.749820
58066	Shuangdong	Unnamed Owner (Owner) 100%	Exploration	Inactive	23.873000	112.465000
58072	Tanga Island	"Foy Group Limited (Owner) 100%; Prime Asset Ventures, Inc. (Venture); TVI Pacific Inc. (Venture)"	Grassroots	Inactive	-3.470000	153.225000
58092	Christmas	Sidewinder Explorations Inc. (Owner) 100%	Exploration	Inactive	35.724000	-115.457000
58093	Hays Canyon	Renaissance Gold Inc. (Owner) 100%	Grassroots	Inactive	41.310000	-119.930000
58094	CUD	7097914 Manitoba Limited (Owner) 100%	Exploration	Active	51.037220	-95.573150
58096	Chevron	Private Interest (Owner) 100%	Exploration	Inactive	58.502000	-132.250000
58097	Dundas	Thor Mining PLC (Owner) 60%; Private Interest (Owner) 40%	Target Outline	Active	-32.450006	122.770833
58102	El Capitan	"Hunt Family Limited Partnership, LLC (Owner) 100%"	Exploration	Inactive	27.640000	-108.410000
58108	Kinkaid	TriMetals Mining Inc. (Owner) 100%	Grassroots	Active	38.680000	-118.440000
58117	Gao Feng	Juijian Gao Feng Mining Industry Limited Company (Owner) 100%	Grassroots	Inactive	29.772000	115.548000
58125	Puma Dorado	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-14.000000	-73.833000
58126	C-59	Guyana Diamond Trading Company (Optionee) 100%; Correia Mining Company (Optionor)	Grassroots	Inactive	6.590000	-59.560000
58127	C-60	Guyana Diamond Trading Company (Optionee) 100%; Correia Mining Company (Optionor)	Grassroots	Inactive	6.590000	-59.560000
58136	Bontoc	Plata Resources Inc. (Owner) 100%	Grassroots	Inactive	17.136000	121.029000
58137	Alto El Toro	Mina El Gran Porvenir del Libano S.A. (Owner) 100%	Exploration	Inactive	4.920000	-75.060000
58143	Black Fox	Lund Enterprises Corp. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	48.795630	-86.835240
58144	Zavitz	Rogue Resources Inc. (Owner) 100%	Grassroots	Inactive	48.019270	-81.086500
58153	Oyadao South	JOGMEC (Optionee) 51%; Angkor Gold Corporation (Optionor) 49%	Exploration	Active	13.602510	107.356720
58158	Mission Mine	NA	Grassroots	Inactive	33.789000	-115.599000
58162	Big Marsh	SGX Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Exploration	Active	48.411000	-81.610000
58163	Deloro-Shaw	NA	Grassroots	Inactive	48.404470	-81.278780
58164	West Ogden	SGX Resources Inc. (Optionee) 100%; Odyssey Explorations Ltd (Optionor)	Exploration	Active	48.434000	-81.425000
58165	Matheson	SGX Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	48.543000	-80.950000
58172	Dawson Range	Golden Predator Mining Corp. (Owner) 100%	Exploration	Active	62.674000	-137.335000
58177	Stilfontein	Stilfontein Gold Mining Co (Owner) 100%	Closed	Inactive	-26.830000	26.803000
58179	Tuanjiegou	Government of China (Owner) 100%	Operating	NA	48.370000	130.260000
58182	Comstock (Camp)	Unnamed Owner (Owner) 100%	Closed	Inactive	39.320000	-119.650000
58184	Mahd adh Dhahab	Barrick Gold Corporation (Owner) 100%	Exploration	Inactive	23.505000	40.866000
58187	Xawulyaldun	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.178000	75.340000
58188	Kochbulak	Angrenskoye Mining Department (Owner) 100%	Prefeas/Scoping	Inactive	40.937000	70.127000
58194	Ametystovaya	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	60.940000	164.980000
58196	Balei	Taseevskoye Joint Venture (Owner) 100%	Closed	Inactive	51.570000	116.641000
58199	George	Private Interest (Owner) 100%	Grassroots	Inactive	49.719000	-120.951000
58200	Eureka Mineral Trend	Unnamed Owner (Owner) 100%	Grassroots	Inactive	40.450000	-116.940000
58209	Penchenga	Alfa Gold Limited (Owner) 100%	Grassroots	Inactive	59.154820	92.890200
58210	Storm	"Genesis Professional Services, LLC. (Owner) 100%"	Exploration	Inactive	38.410000	-115.884000
58212	Lucknow	Columbine Resources Pty Ltd (Owner) 100%	Grassroots	Inactive	-33.340000	149.172000
58213	Camel	Golden Secret Ventures Ltd. (Owner) 100%	Grassroots	Inactive	51.168000	-122.783000
58219	Mondulkiri	Unnamed Owner (Owner) 100%	Grassroots	Inactive	12.520000	106.106600
58223	Tulasi Basin	Hengxing Gold Holding Company Limited (Owner) 100%	Exploration	Inactive	44.218000	81.608000
58227	Bien Hoa	"Flomo Resources, Inc. (Owner) 100%"	Grassroots	Inactive	11.074000	106.936000
58233	La Bella Inner	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-34.056000	-71.005000
58244	San Luis	Unnamed Owner (Owner) 100%	Grassroots	Inactive	25.490000	-107.930000
58246	Vera	Romulus Resources Ltd. (Owner) 100%	Grassroots	Inactive	50.358000	-119.357000
58259	Snowcap	Independence Gold Corp. (Owner) 100%	Exploration	Active	62.830000	-139.550000
58260	Overland Pass	Columbus Gold Corporation (Owner) 100%; Cordilleran Exploration Company (CORDEX) (Venture)	Exploration	Inactive	40.023000	-115.573000
58289	Lisle	NA	Exploration	Inactive	-41.202194	147.299515
58290	Detrital Wash Lode	International Star Inc (Owner) 100%; Beaird Operating Companies LLC (Venture)	Exploration	Inactive	35.760000	-114.510000
58316	Grant	Private Interest (Owner) 100%	Grassroots	Inactive	54.397160	-124.348500
58317	El Picacho	Timmins Gold Corp. (Optionee) 100%; Unnamed Owner (Optionor)	Exploration	Active	30.306000	-111.338000
58330	McGillivray	Durango Resources Inc. (Owner) 100%	Grassroots	Inactive	50.490000	-121.660000
58341	Royal Attwood	Great Michael Resources Ltd. (Optionee) 100%; Mineworkers (Optionor)	Exploration	Inactive	49.029000	-118.557000
58344	Mt Scotchy	Fe Limited (Owner) 100%	Exploration	Inactive	-26.024000	152.522000
58345	Maryborough Basin	MAuB Pty Ltd (Owner) 80%; Fe Limited (Owner) 20%	Grassroots	Inactive	-25.572000	152.542000
58346	Piedra Sagrada	Unnamed Owner (Owner) 100%	Exploration	Inactive	-14.170000	-73.000000
58347	Misema	Ashley Gold Mines Limited (Owner) 100%	Grassroots	Inactive	48.257170	-79.760510
58351	Huevos Rojos	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-14.841000	-74.008000
58353	Cobalt Canyon	Kingsmere Mining Ltd. (Optionee) 100%; Gold Canyon Partners LLP (Optionor)	Exploration	Inactive	37.686000	-114.512000
58357	Portland	Major Gold Ltd. (Owner) 100%	Exploration	Inactive	49.011000	-117.886000
58360	Wottam	Landore Resources Limited (Owner) 100%	Grassroots	Inactive	51.597000	-88.427000
58361	El Cope	Golden Cross Resources Limited (Owner) 90%; MapIntecTechnologies Inc (Carried) 10%	Grassroots	Active	8.610000	-80.578000
58365	Sable	NA	Exploration	Inactive	-25.650000	27.850000
58366	Queen Lapage	RBR Group Limited (Owner) 100%; G&D Mine Services Pty Ltd (Fractional)	Exploration	Active	-30.608630	121.978700
58371	Zabernovo	TEG Services Holding Inc. (Owner) 100%	Grassroots	Inactive	42.102100	27.545820
58374	Pay	Private Interest (Owner) 100%	Grassroots	Inactive	37.947000	-117.443000
58378	Black Rock Basin	Bonanza Goldfields Corp. (Owner) 100%	Grassroots	Inactive	33.662990	-112.925210
58380	Randgold Cote d'Ivoire Regional	Randgold Resources Limited (Owner) 100%	Exploration	Active	9.621500	-6.263090
58382	Ram	Private Interest (Owner) 100%	Grassroots	Inactive	37.485000	-117.394000
58386	Goldbanks East	Timberwolf Minerals Ltd (Owner) 100%	Grassroots	Inactive	40.460000	-117.603000
58397	Gold Ore	JR Exploration LLC (Owner) 100%	Grassroots	Inactive	39.929000	-118.960000
58398	Artillery Peak	Unnamed Owner (Owner) 100%	Grassroots	Inactive	34.370000	-113.580000
58406	Fish	Pengram Corp (Optionee) 100%; Claremont Nevada Mines LLC (Optionor)	Grassroots	Inactive	38.066000	-117.444000
58407	CPG	Pengram Corp (Optionee) 100%; Claremont Nevada Mines LLC (Optionor)	Grassroots	Inactive	38.865000	-118.388000
58408	Nicholson	Strike Minerals Incorporated (Optionee) 100%; Private Interest (Optionor)	Exploration	Inactive	48.364020	-84.117300
58410	Recsk Deeps	Magyar Mining plc (Owner) 100%	Grassroots	Inactive	47.910050	20.080300
58413	Ianapera	NA	Exploration	Inactive	-23.703000	45.065000
58415	Naimanjal Complex	Union Transnationale Miniere S.A. (Owner) 100%	Exploration	Inactive	50.509870	77.485320
58416	North Munro	Jubilee Gold Exploration Ltd. (Owner) 100%	Grassroots	Active	48.618230	-80.223120
58418	Timmins	Unnamed Owner (Owner) 100%	Exploration	Inactive	48.648360	-80.958440
58421	Costello	Red Pine Exploration Inc. (Owner) 100%	Grassroots	Active	48.390000	-81.529000
58423	Bizhe	Unnamed Owner (Owner) 100%	Exploration	Inactive	44.667000	78.083000
58424	Black Banana	NA	Grassroots	Inactive	7.500000	-60.170000
58428	Kami	Selkirk Mineral Syndicate (Owner) 100%	Grassroots	Inactive	49.995000	-118.457000
58440	Tiger	Lounor Exploration Inc. (Owner) 50%; Unnamed Owner (Owner) 50%	Grassroots	Inactive	48.472520	-79.788620
58442	Tecolotes	Sierra Metals Inc. (Owner) 100%	Exploration	Active	28.186000	-108.523000
58444	Realito	NA	Grassroots	Inactive	28.214070	-109.713270
58448	Colorado Creek	Tintina Resources Inc. (Owner) 100%	Exploration	Inactive	63.550000	-156.010000
58450	Sol de Oro	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-4.762000	-78.791000
58454	Gold Rock	Copper Reef Mining Corporation (Owner) 100%	Target Outline	Active	54.804970	-100.560200
58463	Redhat	Unnamed Owner (Owner) 100%	Exploration	Inactive	49.993000	-92.436000
58467	Jinling	Unnamed Owner (Owner) 60%; Hainan Jindi Industry Corporation (Owner) 40%	Exploration	Inactive	19.507000	110.000000
58478	Vassal	Alto Ventures Ltd. (Owner) 100%	Exploration	Active	48.773500	-77.681000
58479	Hope Creek	Unnamed Owner (Owner) 100%	Exploration	Inactive	50.690000	-121.940000
58482	Knucklethumb Lake (Vent)	Unnamed Owner (Owner) 100%	Exploration	Inactive	50.159480	-87.610380
58483	Preissac	Cartier Resources Inc. (Owner) 100%	Exploration	Inactive	48.449720	-78.416000
58484	Dieppe-Collet	Cartier Resources Inc. (Owner) 100%	Grassroots	Inactive	49.455330	-79.441170
58489	Oko Regional Block	Unnamed Owner (Owner) 100%	Grassroots	Inactive	6.333300	-58.916600
58491	Evezza	Excel Gold Mining Inc. (Owner) 100%	Grassroots	Inactive	50.345200	-77.793660
58512	Pedernal	Marifil Mines Limited (Owner) 100%	Grassroots	Inactive	-31.980000	-68.530000
58514	Rosebel Regional	IAMGOLD Corporation (Owner) 95%; Government of Suriname (Owner) 5%	Advanced Exploration	Active	5.080220	-55.152860
58524	U&N	NA	Grassroots	Inactive	6.476000	-2.010000
58525	Thorne Lake	Northern Superior Resources Inc. (Owner) 100%	Exploration	Under Litigation	54.522760	-91.647560
58536	Santa Cruz	Unnamed Owner (Owner) 100%	Grassroots	Inactive	6.886000	-74.640000
58538	Palmichala	Unnamed Owner (Owner) 100%	Grassroots	Inactive	6.892000	-74.621000
58541	Casino	Schyan Exploration Inc (Owner) 100%	Grassroots	Inactive	48.270960	-78.277660
58548	Big Bar	Unnamed Owner (Owner) 100%	Exploration	Inactive	51.133390	-122.264610
58549	Baez	Unnamed Owner (Owner) 100%	Exploration	Inactive	52.757310	-124.244730
58550	Aketishikan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	47.638000	90.109400
58551	Anjiacha	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.921700	105.477100
58552	Anjiayingzi	Unnamed Owner (Owner) 100%	Operating	NA	41.842300	118.892100
58553	Anqing	Unnamed Owner (Owner) 100%	Operating	NA	30.648500	116.953100
58554	Bagan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.068300	96.516200
58555	Baishui	Unnamed Owner (Owner) 100%	Operating	NA	32.664700	105.231300
58557	Baiyun	Unnamed Owner (Owner) 100%	Operating	NA	31.498100	114.179800
58558	Baizhangzi	Government of China (Owner) 100%	Feasibility	Inactive	40.703600	119.043100
58559	Banmiaozi	Unnamed Owner (Owner) 100%	Operating	NA	42.978300	127.246600
58560	Baoban	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	19.128900	108.903900
58561	Baogutu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	45.391600	84.427300
58562	Baoshan	Unnamed Owner (Owner) 100%	Operating	NA	25.736700	112.709700
58563	Baoziwan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.353300	113.614600
58564	Beigangou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.818500	116.808700
58565	Beijie	Unnamed Owner (Owner) 100%	Operating	NA	37.450000	120.200000
58566	Beiling Tantou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.066000	111.750000
58567	Beiya	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	26.176600	100.185000
58568	Beiyingchang	Unnamed Owner (Owner) 100%	Operating	NA	36.639000	104.223500
58569	Bizigou	Unnamed Owner (Owner) 100%	Operating	NA	35.288200	111.583600
58570	Buerkesidai	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	47.084000	86.410000
58571	Canglangping	Unnamed Owner (Owner) 100%	Operating	NA	28.657500	111.650600
58572	Cangshang-Xinli	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	37.662000	120.340000
58573	Changancha	Unnamed Owner (Owner) 100%	Operating	NA	34.429800	110.497300
58574	Changzhuyu	Unnamed Owner (Owner) 100%	Operating	NA	34.429800	110.497300
58575	Chaojiakou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	38.682800	100.888200
58576	Chengmenshan	Unnamed Owner (Owner) 100%	Closed	Inactive	29.673500	115.832100
58577	Chenjia-Fujia	Unnamed Owner (Owner) 100%	Closed	Inactive	36.601890	117.095930
58578	Chuchaluanshi	Unnamed Owner (Owner) 100%	Feasibility	Inactive	34.653440	113.515310
58579	Chuxian	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	32.369000	118.300000
58581	Cuocao	Unnamed Owner (Owner) 100%	Closed	Inactive	41.730100	126.671600
58582	Daanhe	Unnamed Owner (Owner) 100%	Closed	Inactive	46.974400	128.480600
58583	Dahongshan	Unnamed Owner (Owner) 100%	Feasibility	Inactive	24.060200	101.648700
58584	Dahu	Unnamed Owner (Owner) 100%	Operating	NA	34.452100	110.628570
58585	Dalahan	Unnamed Owner (Owner) 100%	Operating	NA	52.135800	125.456200
58586	Daliunang	Unnamed Owner (Owner) 100%	Operating	NA	37.605300	121.063000
58587	Daluo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	23.425900	108.589800
58588	Damiao	Unnamed Owner (Owner) 100%	Feasibility	Inactive	41.755200	120.207000
58589	Daping	Unnamed Owner (Owner) 100%	Operating	NA	22.936200	103.081200
58590	Datuanshan	Unnamed Owner (Owner) 100%	Closed	Inactive	30.918300	117.883300
58591	Dayingzi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	41.020600	116.780800
58592	Debao	Unnamed Owner (Owner) 100%	Operating	NA	23.173500	106.661500
58593	Deerni	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.419500	100.121700
58594	Dongba	Unnamed Owner (Owner) 100%	Operating	NA	40.843700	115.391900
58595	Dongchuang	Unnamed Owner (Owner) 100%	Operating	NA	34.421000	110.442000
58596	Donggerzhuang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	37.140000	121.614000
58597	Dongji	Unnamed Owner (Owner) 100%	Operating	NA	37.186180	119.988570
58598	Dongkeng	NA	Advanced Exploration	Inactive	22.378300	111.365800
58599	Duoxiasongduo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.107400	97.909700
58600	Erdaodianzi	Unnamed Owner (Owner) 100%	Operating	NA	43.164400	127.153800
58601	Erdaogon	Unnamed Owner (Owner) 100%	Operating	NA	42.851770	127.491030
58602	Erzhe	Unnamed Owner (Owner) 100%	Operating	NA	28.220600	100.453100
58603	Fengtou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.158000	115.012000
58604	Fukeshan	Unnamed Owner (Owner) 100%	Operating	NA	52.701100	122.061100
58605	Fulin	Unnamed Owner (Owner) 100%	Closed	Inactive	51.699600	125.276000
58606	Fuludi	Unnamed Owner (Owner) 100%	Operating	NA	37.145430	121.634970
58607	Funiushan	Unnamed Owner (Owner) 100%	Operating	NA	32.106000	119.054900
58608	Fushan	NA	Operating	Inactive	37.480210	121.166860
58609	Fuwen	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	19.544600	110.249200
58610	Gachun	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.241600	99.535500
58611	Gala	Government of China (Owner) 100%	Advanced Exploration	Inactive	31.656500	99.772000
58612	Galuhe	Unnamed Owner (Owner) 100%	Operating	NA	51.351600	125.728900
58613	Ganjiaxiang	Unnamed Owner (Owner) 100%	Closed	Inactive	32.157600	118.962440
58614	Gaochun	Unnamed Owner (Owner) 100%	Operating	NA	23.356800	112.264300
58615	Gaofan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	38.932800	112.937500
58616	Gaojiaao	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	27.370800	111.351000
58617	Gaolong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.228200	105.670600
58618	Gedang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	23.600000	105.511400
58620	Gobi	Unnamed Owner (Owner) 100%	Feasibility	Inactive	41.000000	104.900000
58621	Gounaidianzi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	42.168700	124.776000
58622	Guanshui	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	37.215620	121.267870
58623	Guanzhuang	NA	Closed	Inactive	28.987600	117.419300
58624	Gucheng	Unnamed Owner (Owner) 100%	Operating	NA	32.353200	104.613100
58625	Gulianhe	Unnamed Owner (Owner) 100%	Operating	NA	52.718500	121.791300
58626	Gutaishan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	27.825900	111.017500
58627	Guzuizi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.827400	115.213600
58628	Hanjiayuanzi-Fuxili	Unnamed Owner (Owner) 100%	Operating	NA	51.992200	125.651700
58629	Hanshan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	39.940000	95.990000
58630	Hanying	Zhongchuan International Mining Holding Co. Ltd. (Owner) 100%	Operating	Active	32.847700	108.557600
58631	Haopinggou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.177110	111.290450
58632	Hedong-Houjia	Unnamed Owner (Owner) 100%	Closed	Inactive	37.425000	120.150000
58633	Heilangou-Qijiagou	Unnamed Owner (Owner) 100%	Operating	NA	37.565300	120.989300
58634	Henghe	Unnamed Owner (Owner) 100%	Operating	NA	32.725900	108.780700
58635	Hengxianhe	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.378400	106.082600
58636	Hexi	"Shandong Zhaojin Group Co., Ltd. (Owner) 100%"	Operating	NA	36.613680	117.082060
58637	Hongbu	Unnamed Owner (Owner) 100%	Operating	NA	37.427440	120.143960
58638	Honghuagou	Regional Gold Company of Chifeng City (Owner) 100%	Operating	NA	42.183300	118.616700
58639	Hongyan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	32.193200	105.720100
58640	Houdidong	Unnamed Owner (Owner) 100%	Closed	Inactive	42.693700	129.756800
58641	Hougou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.904400	115.600700
58642	Huachanggou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.298200	105.821800
58643	Huahonggou	Unnamed Owner (Owner) 100%	Operating	NA	42.111600	118.778100
58644	Huajian	Unnamed Owner (Owner) 100%	Operating	NA	40.321900	118.586400
58645	Huanan	Unnamed Owner (Owner) 100%	Operating	NA	46.059700	130.707700
58646	Huanggoushan	Unnamed Owner (Owner) 100%	Closed	Inactive	41.805400	126.696500
58647	Huangjindong	Unnamed Owner (Owner) 100%	Operating	NA	28.702600	113.989100
