MineID	MineName	Development Stage	Activity Status	Lat	Lon
64009	Split Lake	Grassroots	Inactive	50.042390	-91.671440
64010	Schonberg	Exploration	Active	47.243000	14.754000
64011	Goldeck	Grassroots	Inactive	46.772000	13.445000
64012	Goldzeche	Grassroots	Inactive	47.050000	12.927000
64014	Campell Lake	Grassroots	Inactive	47.919000	-81.087000
64020	Dangue	Grassroots	Active	11.152000	-2.334000
64021	Rima	Exploration	Active	13.190180	-2.121820
64022	Pompoi	Exploration	Active	11.800000	-3.100000
64023	Midebdo	Grassroots	Active	10.463000	-3.582000
64025	Jewelry Box	Exploration	Inactive	54.383202	-127.057945
64026	Tabor	Exploration	Active	45.246000	-111.917000
64029	Coyote Extension	Grassroots	Inactive	37.839360	-117.955680
64030	Rondon	Advanced Exploration	Inactive	-16.290100	-56.647240
64031	Correia	Advanced Exploration	Inactive	6.233300	-60.150000
64032	New Mexico	Advanced Exploration	Inactive	33.653180	-105.868000
64033	Beete	Exploration	Active	-32.700000	121.709000
64034	Peninsula	Target Outline	Active	-31.961000	121.827000
64039	El Carmen	Exploration	Active	7.366000	-72.919000
64040	Los Andes	Grassroots	Inactive	7.365000	-72.909000
64043	Tenggelan	Exploration	Inactive	4.082000	101.783000
64044	Preview Lake	Grassroots	Inactive	55.442000	-104.820000
64045	Tapajos Regional	Grassroots	Inactive	-5.939880	-56.601310
64058	Gold Cloud	Grassroots	Active	39.279900	-116.037360
64062	Chucker	Grassroots	Inactive	38.502800	-118.603100
64064	Ranier 7	Grassroots	Inactive	28.113840	-108.374640
64066	Dorado	Operating	Inactive	49.534890	-126.456780
64069	Rosario	Grassroots	Inactive	-22.914000	-66.776000
64070	Ichaca	Grassroots	Inactive	-22.900000	-66.940000
64072	Deflector Extended	Exploration	Active	-28.642000	116.425000
64074	Alaska	Grassroots	Inactive	61.348510	-149.500870
64080	La Candelaria	Exploration	Inactive	26.970000	-107.310000
64085	Dalagna	Exploration	Active	9.726000	-9.198000
64086	Marela	Exploration	Active	10.103070	-11.370620
64087	North Springs	Grassroots	Active	37.810000	-117.784000
64089	Win Win	Grassroots	Active	49.642000	-74.649000
64091	Bull	Exploration	Inactive	39.336520	-115.642400
64092	Blackwater Northeast	Exploration	Inactive	53.273000	-124.748000
64096	San Pedro	Grassroots	Inactive	8.200000	-74.200000
64097	Sault Ste Marie	Target Outline	Active	47.094170	-83.954890
64099	Livingstone District	Grassroots	Inactive	61.485000	-134.207000
64100	Mvomero	Grassroots	Inactive	-5.700000	37.900000
64101	Fame	Exploration	Inactive	51.507000	-122.767000
64102	Buzz Lake	Exploration	Inactive	54.420000	-99.680000
64103	Ford	Grassroots	Inactive	37.635090	-117.324560
64104	Elmhirst	Exploration	Inactive	49.761000	-87.747000
64105	Quinn	Grassroots	Inactive	38.146110	-115.564340
64107	Check and Checkmate	Grassroots	Inactive	39.965000	-120.001000
64109	San Bolivar	Grassroots	Inactive	7.532140	-74.272170
64113	Angus	Grassroots	Inactive	59.632840	-128.399890
64114	Ichupata	Grassroots	Inactive	-13.000000	-75.000000
64115	La Plata	Grassroots	Inactive	-13.000000	-75.000000
64119	Focus	Grassroots	Inactive	21.290220	-104.964740
64121	McDame	Operating	Active	59.276000	-129.570000
64122	Dynasty	Grassroots	Active	59.444000	-130.770000
64123	Keymet	Exploration	Active	47.791000	-65.812000
64126	Boston	Grassroots	Active	48.026360	-79.899720
64131	Oakley Lake	Grassroots	Active	47.962000	-84.715000
64132	Walter-Elmhirst	Grassroots	Inactive	48.750000	-87.740000
64133	Corazon	Advanced Exploration	Inactive	20.868000	-104.089000
64134	Valmond	Target Outline	Active	49.738000	-78.371000
64137	Rebecca	Target Outline	Active	-30.390000	122.823000
64138	Vermillion	Grassroots	Inactive	50.012100	-92.259340
64139	Mowasi	Grassroots	Inactive	5.165000	-58.994000
64140	Laverton	Advanced Exploration	Inactive	-28.626150	122.429000
64142	West Harrison	Exploration	Inactive	49.622830	-121.958950
64147	Biznaga	Grassroots	Inactive	22.099000	-101.519000
64150	Groete Creek West	Grassroots	Inactive	6.650000	-58.740000
64151	Tiblemont	Exploration	Inactive	48.263000	-77.300000
64154	Mersing	Grassroots	Active	2.580000	103.620000
64155	Linden	Grassroots	Active	-29.339000	122.442000
64156	Debela	Grassroots	Inactive	10.400000	-7.990000
64157	Pelt Well	Grassroots	Inactive	-24.042000	115.941000
64159	Bayberry	Exploration	Inactive	34.607000	-80.555000
64160	Elm	Grassroots	Inactive	34.240000	-81.100000
64161	Ironwood	Exploration	Inactive	35.330000	-79.850000
64162	Hickory	Exploration	Inactive	35.789260	-79.916450
64165	Golden Porcupine	Exploration	Inactive	48.425000	-81.276000
64167	Stepok	Advanced Exploration	Inactive	52.447000	71.450000
64168	BOPS	Grassroots	Inactive	40.066000	-116.930000
64169	Maua	Grassroots	Inactive	-2.409000	-46.268000
64170	Totoral	Exploration	Inactive	-27.929000	-70.992000
64171	Harvest	Grassroots	Inactive	-27.789000	-70.717000
64172	Cold Springs	Grassroots	Inactive	39.380000	-117.900000
64173	Anchor	Exploration	Active	39.593000	-116.074000
64174	Baxter Springs	Grassroots	Inactive	38.445000	-117.098000
64175	Kundat	Grassroots	Inactive	55.170000	87.912000
64176	Colider	Exploration	Inactive	-10.790000	-55.616000
64177	Apiacas	Grassroots	Inactive	-9.574000	-57.526000
64178	Carlinda	Grassroots	Inactive	-9.962000	-55.854000
64179	Paranaita	Operating	Inactive	-9.668500	-56.517040
64180	Tapajos	Operating	Inactive	-15.589960	-56.147920
64181	Firmino	Grassroots	Active	-9.973860	-54.970900
64182	Victoria	Operating	Inactive	21.199940	-100.228780
64183	October	Exploration	Active	47.709000	-82.461000
64185	Tecolotes	Operating	Inactive	25.116670	-103.716940
64194	Locust	Advanced Exploration	Inactive	34.770000	-80.760000
64198	Val	Grassroots	Active	62.068870	-137.121870
64199	Grigri	Exploration	Active	-18.899000	48.651000
64200	Antandrokazo	Grassroots	Active	-20.090000	47.450000
64202	Antakasina	Grassroots	Active	-19.470000	47.850000
64203	Sakaleone North	Exploration	Active	-20.067760	47.967290
64205	Grasset	Target Outline	Active	49.911000	-78.138000
64206	Sun	Grassroots	Inactive	62.063000	-137.018000
64207	Max	Grassroots	Inactive	62.099000	-137.352000
64213	Metla Extension	Grassroots	Inactive	58.397000	-132.750000
64216	Deborah	Exploration	Active	-7.008000	-78.287000
64218	Jengibre	Exploration	Inactive	18.930000	-71.100000
64221	Sampson	Advanced Exploration	Inactive	39.230000	-119.460700
64223	Chipriona	Grassroots	Active	28.735000	-108.883000
64226	Dittmer	Advanced Exploration	Inactive	-20.444000	148.392000
64231	Rosa Blanca	Grassroots	Inactive	22.976000	-101.029000
64233	Mt Webber	Exploration	Active	-21.514000	119.317000
64234	Golden Seal	Exploration	Inactive	45.209000	-61.725000
64235	Igando	Grassroots	Inactive	-3.163000	31.856000
64237	Geita East	Grassroots	Inactive	-2.878810	32.270070
64238	Cranberry West	Grassroots	Inactive	50.519970	-98.998430
64239	Superstition Mountain	Exploration	Active	32.956660	-115.848070
64243	Bermudez	Grassroots	Active	28.250000	-109.050000
64244	Rainy River	Target Outline	Active	48.799000	-94.251000
64246	Dufay	Exploration	Inactive	48.128940	-79.454250
64251	La Victoria	Target Outline	Active	-8.297660	-77.950550
64255	Beacon	Exploration	Active	48.137000	-77.434000
64256	Foubert Lake	Exploration	Active	49.801000	-79.288000
64258	Goldtooth	Grassroots	Active	35.927000	-117.183000
64261	Kississing Lake	Exploration	Inactive	55.126000	-101.168000
64266	Double E Enterprises	Operating	Inactive	33.872400	-112.703550
64267	Castlegar	Exploration	Inactive	49.280000	-117.520000
64268	Desierto	Grassroots	Active	31.621000	-112.929000
64269	Bullfrog	Exploration	Active	36.910000	-116.792000
64270	Van Sickle	Closed	Inactive	47.965000	-84.735000
64271	Gold Viking	Exploration	Inactive	49.780000	-117.440000
64272	Consolidated Yura	Grassroots	Inactive	-16.360000	-71.819000
64279	Tahsis	Grassroots	Inactive	49.921000	-126.673000
64281	Ocampo	Grassroots	Inactive	28.180000	-108.390000
64285	North Hills 500	Grassroots	Inactive	-5.470000	37.980000
64286	Kela	Exploration	Inactive	41.930000	42.000000
64287	Downeyville	Grassroots	Inactive	38.921000	-117.852000
64288	Kolongay	Grassroots	Inactive	14.654000	-0.831000
64289	Bourzanga	Grassroots	Inactive	13.707000	-1.482000
64290	Saga	Grassroots	Inactive	11.770000	-0.490000
64291	Sangolo	Grassroots	Inactive	10.800000	-3.500000
64292	Toloper	Grassroots	Inactive	10.900000	-2.980000
64293	Sankora	Grassroots	Inactive	10.428830	-4.638080
64294	Bunda	Grassroots	Inactive	-2.082000	33.262000
64296	GP	Grassroots	Inactive	50.380000	-121.360000
64297	PC	Grassroots	Inactive	50.369000	-121.198000
64298	Caduesky Lake	Exploration	Inactive	44.158000	-65.225000
64300	Quevillon	Grassroots	Inactive	49.006130	-77.046170
64301	Boma	Grassroots	Inactive	-5.429000	37.637000
64304	Wedge Lake	Exploration	Inactive	56.258000	-103.855000
64305	Lac Evain	Grassroots	Inactive	48.136000	-79.264000
64308	Boussoum	Grassroots	Inactive	12.907000	-1.040000
64309	Liguidi	Grassroots	Inactive	11.889000	-0.609000
64311	Tenkodogo	Grassroots	Inactive	11.792000	-0.409000
64315	Marjan West	Grassroots	Inactive	39.382410	45.818530
64318	Katenwill	Exploration	Inactive	-14.227000	-69.796000
64319	Lomas Bayas	Advanced Exploration	Inactive	-27.760000	-70.000000
64320	Walhalla	Grassroots	Inactive	63.041220	-138.002160
64321	Courville	Exploration	Active	48.320140	-77.442420
64322	Boulder Hill	Grassroots	Active	48.280500	-115.037300
64325	El Calvo	Exploration	Active	23.250000	-101.510000
64326	Star Lake	Exploration	Inactive	41.841980	-116.991910
64327	Batopilas	Exploration	Active	27.035000	-106.361000
64332	Tsagaan Jalga	Operating	Active	50.107000	103.776000
64334	Huachoja	Grassroots	Inactive	-14.405930	-74.826750
64335	San Antonio	Grassroots	Inactive	-27.612690	-70.466360
64336	Bulawanon	Exploration	Inactive	8.290860	126.068530
64337	Kolassokoro	Exploration	Inactive	11.330000	-7.500000
64338	Dougoufin	Exploration	Inactive	10.760000	-7.900000
64339	Akropong	Construction Started	Inactive	5.800000	-2.040000
64340	Koniwah	Exploration	Inactive	6.411000	-1.486000
64341	Bougouni	Grassroots	Inactive	11.480000	-7.306000
64342	Keikoro	Construction Started	Inactive	11.850000	-7.044000
64344	Batouba	Exploration	Inactive	12.060000	-7.130000
64345	Bida	Grassroots	Inactive	11.830000	-7.190000
64347	Malartic Hygrade	Advanced Exploration	Inactive	48.157148	-78.028598
64349	Powerline	Grassroots	Inactive	46.626040	-80.625490
64371	Leadville	Grassroots	Inactive	-31.986000	149.514000
64374	Jewel Box	Grassroots	Inactive	54.744000	-101.327000
64375	Wels West	Exploration	Active	62.433000	-139.948000
64376	Silimana	Grassroots	Inactive	11.071000	-7.636000
64379	Dos Lagunas	Exploration	Inactive	-40.930000	-67.950000
64383	Las Lajas	Exploration	Active	-48.252000	-69.794000
64388	Namare	Exploration	Inactive	10.977000	-3.052000
64389	Bamako	Exploration	Inactive	10.914000	-3.330000
64390	Bouni	Exploration	Inactive	11.202000	-3.294000
64391	Gbarpolu	Grassroots	Inactive	7.507000	-10.268000
64392	Grand Bassa	Grassroots	Inactive	6.332000	-9.588000
64395	Sandama Nord	Grassroots	Inactive	12.557000	-8.901000
64396	Mt Stewart	Grassroots	Inactive	-28.905000	121.542000
64397	Aljesur	Grassroots	Active	37.309000	-8.680000
64398	Niame	Grassroots	Inactive	12.198000	-8.383000
64399	Ourounia	Exploration	Inactive	11.983000	-6.504000
64400	Sandama Sud	Grassroots	Inactive	12.354000	-8.854000
64401	Kolena	Grassroots	Inactive	12.370000	-8.954000
64402	Sirakoro Sud	Grassroots	Inactive	12.538000	-9.083000
64405	Tiefora Nord	NA	Inactive	10.752000	-4.499000
64406	Kassiora	Grassroots	Inactive	10.868000	-2.955000
64412	Meentheena	Grassroots	Inactive	-21.234000	120.476000
64413	Piabaore	Grassroots	Inactive	12.902000	-0.691000
64414	Baskondo	Grassroots	Inactive	13.436000	-1.371000
64416	Koutakou	Target Outline	Active	13.398000	-2.539000
64417	Tongomael	Grassroots	Inactive	14.127000	-1.392000
64418	Darkou/Faka	Grassroots	Inactive	13.175682	-1.036900
64419	Roko	Grassroots	Inactive	1.880000	127.780000
64420	Rise and Shine	Exploration	Inactive	-44.969000	169.460000
64421	Lobstick	Target Outline	Active	49.432980	-93.924060
64424	Pinarello	Target Outline	Active	10.420000	-3.820000
64425	Amherst	Exploration	Inactive	-37.152000	143.664000
64426	Maryborough	Exploration	Inactive	-37.054000	143.733000
64427	NW Quebec Regional	Grassroots	Active	49.871910	-78.031860
64428	Coatapec	Grassroots	Inactive	18.056000	-99.418000
64431	Golden Edge	Grassroots	Inactive	40.900000	-117.000000
64435	Kelsey	Exploration	Inactive	54.598000	-101.465000
64436	Vena	Grassroots	Inactive	50.911000	-95.264000
64437	Wyatt	Grassroots	Inactive	50.815000	-95.299000
64439	Idaho	Advanced Exploration	Inactive	37.355000	-108.076000
64440	May Day	Advanced Exploration	Inactive	37.353000	-108.069000
64442	Gold Ridge	Advanced Exploration	Inactive	32.210000	-109.590000
64443	Rouez	Closed	Inactive	48.137000	-0.096000
64445	Selwyn	Grassroots	Inactive	62.670000	-138.460000
64453	Chongos	Grassroots	Active	-12.541000	-75.241000
64458	Ore Chimney	Advanced Exploration	Inactive	44.776000	-77.151000
64461	Aiyetoro-Kiri	Exploration	Inactive	8.296450	6.412720
64462	Ejigba	Grassroots	Inactive	8.350000	5.660000
64464	Okolom	Closed	Inactive	8.440000	5.836000
64465	Kabba-Bunu	Grassroots	Inactive	8.000000	6.200000
64466	Koan Nheak	Exploration	Active	12.965000	107.174000
64469	Esmeralda	Exploration	Active	-18.877000	142.633000
64470	Jillewarra	Exploration	Inactive	-26.331810	117.739200
64471	Millrose	Grassroots	Inactive	-26.239591	120.972917
64472	Finger Pond	Grassroots	Inactive	48.028840	-57.950130
64474	Copperville	Grassroots	Inactive	49.747630	-74.407960
64475	Capricho	Exploration	Inactive	25.517000	-107.441000
64477	Marovato	Exploration	Active	-16.440000	48.230000
64478	Pine Creek	Grassroots	Inactive	-13.231000	130.790000
64481	Tanami	Grassroots	Inactive	-20.345000	129.155000
64482	Atlas	Exploration	Inactive	-48.340000	-68.360000
64483	Kogodou South	Exploration	Active	12.694000	0.164000
64485	California	Grassroots	Active	47.470000	-66.030000
64486	Orlo	Grassroots	Inactive	47.475000	-66.030000
64487	Santiago	Grassroots	Inactive	25.163000	-105.114000
64488	Spanish Creek	Grassroots	Inactive	52.600560	-121.291390
64489	Edwards/Ajax	Grassroots	Inactive	31.528600	-111.342070
64491	Forty Mile	Grassroots	Active	64.354300	-140.825290
64492	McQuesten	Grassroots	Active	63.542000	-136.436000
64493	Stewart Crossing	Grassroots	Active	63.073950	-136.285741
64494	Nug/PDM	Grassroots	Active	62.849000	-131.612000
64495	MacEast	Grassroots	Active	63.060000	-129.815000
64496	Minigwal	Grassroots	Inactive	-29.750000	123.342000
64497	How	Grassroots	Active	62.667000	-129.591000
64498	Otter	Grassroots	Active	62.385000	-130.772000
64499	Cantung	Grassroots	Active	61.980000	-128.853000
64500	Ketza River	Grassroots	Active	61.483000	-132.283000
64501	Tintina	Grassroots	Active	61.188000	-131.245000
64502	Coffee West	Grassroots	Active	62.942000	-139.931000
64503	Dawson	Grassroots	Active	63.719000	-139.464000
64504	Tagish	Grassroots	Active	60.354000	-133.343000
64508	Arapsyo	Grassroots	Active	9.768090	43.814730
64509	Qabri Bahar	Grassroots	Active	10.129090	43.630910
64510	McDowall	Grassroots	Inactive	65.189000	-119.349000
64511	Ladue	Grassroots	Active	63.197960	-140.812120
64517	Queensland 4	Grassroots	Inactive	-19.332000	141.584000
64519	Dag-Dag	Grassroots	Inactive	14.535000	-11.385000
64520	Foulaboula	Exploration	Inactive	11.120000	-8.266000
64522	Nyamugali	Grassroots	Inactive	-1.603940	29.866030
64523	Beaurox	Exploration	Inactive	49.774000	-87.744000
64524	Great Northern	Exploration	Active	49.899680	-56.778600
64525	Raydarra	Exploration	Active	-36.447000	144.185000
64530	Cochabamba	Exploration	Inactive	-9.203000	-77.451000
64531	Knight Inlet	Grassroots	Inactive	50.848190	-125.283050
64533	BIG	Grassroots	Active	63.843000	-136.977700
64534	VM	Grassroots	Inactive	62.103850	-128.994140
64535	Adams Ridge	Grassroots	Inactive	49.674540	-122.560280
64536	VF	Grassroots	Inactive	61.677000	-128.188000
64538	Jay	Grassroots	Temporarily On Hold	61.922200	-126.619900
64539	Buck	Exploration	Inactive	54.273000	-126.666000
64542	Leclerc	Grassroots	Inactive	48.243853	-65.804889
64546	Mexico	Grassroots	Inactive	28.563550	-106.062400
64547	Radar	Target Outline	Active	38.731000	-118.013000
64548	Artesian	Exploration	Inactive	42.270000	-114.900000
64549	Ruby Hill	Exploration	Inactive	39.667220	-114.638590
64551	Commonwealth Hill	Grassroots	Inactive	-29.681000	133.567000
64555	Mozart	Exploration	Active	48.502650	-77.412860
64557	West Straw Lake	Grassroots	Inactive	49.127000	-93.432000
64558	Sweetheart	Exploration	Active	42.790000	-107.350000
64570	Saint Quentin	Exploration	Inactive	47.531150	-67.254240
64572	Carlaminda	Grassroots	Inactive	-29.758000	119.492000
64577	Rainbow	Exploration	Inactive	49.039000	-118.811000
64589	Kaldera	Grassroots	Inactive	10.274000	-3.302000
64591	Passena	Grassroots	Inactive	10.121000	-3.119000
64593	Um Balad	Grassroots	Inactive	27.800000	32.917000
64600	Sakai Refinery	Operating	NA	34.700040	135.519800
64607	Mt Chemin	Exploration	Inactive	46.089000	7.092000
64615	Tocayos	Exploration	Inactive	23.132710	-102.863430
64617	Atotonilco	Grassroots	Active	23.151110	-102.907990
64619	Urite	Grassroots	Active	23.327290	-103.245050
64623	Huacravilca	Grassroots	Active	-12.491000	-75.407000
64657	Cork Lake	Exploration	Inactive	47.937000	-81.290000
64660	Fortitude	Grassroots	Inactive	62.000000	-151.900000
64663	Tanzanian #3	Grassroots	Inactive	-5.796000	37.772000
64668	VBA	Grassroots	Inactive	62.197000	-129.261000
64675	Khavagari	Grassroots	Inactive	-23.290000	30.690000
64677	Siyandani	Grassroots	Inactive	-23.310000	30.710000
64687	Dafara	Exploration	Inactive	12.150000	-7.860000
64689	Madina Nord	Grassroots	Inactive	10.820000	-7.740000
64697	Joutel	Exploration	Inactive	49.493000	-78.331000
64703	Scandie	Exploration	Inactive	49.389000	-119.061000
64705	Kenieba	Exploration	Inactive	14.169570	-12.082210
64707	Guilengbe	Exploration	Inactive	11.300000	-8.700000
64709	Baramako-Siguiri	Exploration	Inactive	11.935700	-8.967710
64711	Samaya Nord	Grassroots	Inactive	11.717000	-8.594000
64712	Zomoko	Grassroots	Inactive	0.712000	11.889000
64714	Bogoin	Grassroots	Inactive	4.833330	18.150000
64717	Block 12	Exploration	Inactive	19.770230	36.744970
64720	Madina Foulbe	Exploration	Inactive	13.870710	-12.049870
64722	Velingara	Grassroots	Inactive	12.453980	-12.001370
64724	Delaikoro	Grassroots	Inactive	-16.582000	179.278000
64727	Vunimoli	Grassroots	Inactive	-16.498000	179.380000
64729	Canegrass	Grassroots	Inactive	-30.075000	120.908000
64730	Evening Star	Grassroots	Inactive	49.997000	-117.116000
64735	Willandra	Grassroots	Inactive	-33.117000	149.892000
64736	Bonafer	Advanced Exploration	Inactive	-14.660000	-72.160000
64744	Sabaleta	Advanced Exploration	Inactive	1.187000	-78.478000
64746	Martha Beatriz	Exploration	Inactive	0.366640	-78.918930
64748	Brilliant Brumby	Exploration	Inactive	-20.278000	145.421000
64750	Blue Doe	Grassroots	Inactive	-19.817000	146.733000
64752	Edward	Grassroots	Inactive	-19.849000	146.889000
64754	Wishbone	Grassroots	Inactive	-20.866000	147.210000
64758	Halls Creek Extension	Grassroots	Inactive	-18.442000	127.642000
64761	Shamrock-Barambah Plant	NA	NA	-26.077050	152.245500
64762	Las Aquadas	Grassroots	Inactive	5.608000	-75.480000
64764	Salo	Grassroots	Inactive	47.930070	-81.230200
64766	Bremner	Grassroots	Inactive	47.869000	-81.263000
64768	Tonya	Exploration	Inactive	40.694000	-118.037000
64770	Tampere	Reserves Development	Active	61.118920	23.956350
64772	Tipasjarvi	Grassroots	Inactive	63.878000	28.914000
64774	Fraile Norte	Grassroots	Inactive	23.652890	-100.670770
64776	Dickens Lake	Grassroots	Active	55.824000	-104.533000
64789	Byshe	Grassroots	Inactive	50.979000	-93.726000
64792	Nancagua	Exploration	Inactive	-34.705000	-71.184000
64794	Railway Bore	Exploration	Inactive	-21.043000	116.954000
64796	Pickle Lake	Grassroots	Inactive	51.447000	-90.263000
64798	Deltador	Grassroots	Inactive	48.426000	-78.879000
64823	Blackwater	Grassroots	Inactive	49.636390	-87.731830
64825	Opinaca	Grassroots	Inactive	52.611000	-76.317000
64829	Birthday	Operating	Care And Maintenance	-30.732000	118.968000
64838	Mangkono	Exploration	Active	8.898000	-6.591000
64840	Tortiya	Grassroots	Inactive	8.990000	-5.620000
64844	Opinaca	Grassroots	Inactive	52.583000	-76.289000
64846	Winchester	Grassroots	Active	32.299340	-110.065310
64847	PLS	Grassroots	Inactive	34.159000	111.960000
64859	Bourke	Exploration	Inactive	-29.586000	145.728000
64867	Fredito	Grassroots	Inactive	-15.468000	-70.505000
64875	Brownstone Lake	Grassroots	Inactive	51.488000	-92.289000
64881	Leonora	Grassroots	Active	-29.042470	121.883840
64884	Off-White	Grassroots	Inactive	63.603000	-137.572000
64886	El Teyra	Grassroots	Inactive	24.605090	-102.189340
64888	Rubi-Esmeralda	Grassroots	Inactive	25.086240	-105.084290
64890	Valieres	Grassroots	Inactive	48.846000	-66.004000
64894	Mbwego/Swagiro-Magamba	Grassroots	Inactive	-5.753000	37.934000
64921	Sizma	Exploration	Inactive	38.070000	32.420000
64923	Otomung	Grassroots	Inactive	6.686400	-60.142030
64935	Isy	Exploration	Active	-14.080000	-74.691000
64937	Cutia	Exploration	Inactive	-5.986000	-49.523000
64941	Zonda	Grassroots	Inactive	-29.550000	-69.230000
64943	Rio	Grassroots	Inactive	5.800000	-59.200000
64946	Belo	Grassroots	Inactive	5.800000	-59.200000
64949	Nicaragua Regional	Exploration	Active	12.319540	-85.727780
64955	Hell	Grassroots	Active	61.969730	-133.115520
64961	Donald	Exploration	Active	48.080510	-77.719640
64963	Fortymile	Grassroots	Active	64.111000	-140.742000
64965	Barrambie	Grassroots	Inactive	-27.224000	118.992000
64977	Arbachoochee	Exploration	Inactive	33.572050	-85.517750
64979	Cibola	Grassroots	Inactive	18.100000	-99.113000
64983	Richmond Mountain	Exploration	Active	39.526580	-115.941760
64986	Bullion Creek	Grassroots	Active	33.607260	-112.733120
64994	Fourniere Lake	NA	Inactive	48.091000	-78.105000
64998	So'o	Grassroots	Active	3.312000	11.252000
65000	ABR	Grassroots	Inactive	40.953320	-116.013020
65004	Rombak	Grassroots	Inactive	68.400000	17.790000
65005	Kautokeino	Grassroots	Inactive	69.010000	23.040000
65008	Karasjok	Grassroots	Inactive	69.480000	25.520000
65010	Pasvik	Grassroots	Inactive	69.150000	29.230000
65014	Trapean Kraham	Exploration	Inactive	13.647000	106.727000
65016	Char	Grassroots	Inactive	49.439000	-118.017000
65020	Ibi Palga	Exploration	Inactive	13.502000	-1.706000
65022	Koro	Exploration	Inactive	12.734000	-2.059000
65023	Tselinny Refinery	Operating	NA	52.482000	72.058520
65024	Gidgee	Exploration	Inactive	-27.381000	119.412000
65030	Poya	Exploration	Active	11.080000	-3.780000
65044	Khavchuu	Exploration	Inactive	48.737070	105.967660
65058	Oelsnitz	Grassroots	Active	50.581000	12.296000
65066	Sam	Grassroots	Inactive	54.746740	-102.080460
65082	Yolombo	Grassroots	Inactive	6.600000	-75.020000
65085	Heliconia	Grassroots	Active	6.180000	-75.790000
65086	La Ceja	Grassroots	Inactive	6.030000	-75.430000
65089	Filadelfia	Grassroots	Inactive	5.280000	-75.550000
65091	Anserma	Grassroots	Inactive	5.250000	-75.850000
65093	Charala-Oiba	Grassroots	Inactive	6.280000	-73.220000
65095	Salento West	Grassroots	Inactive	4.630000	-75.580000
65097	San Pacho South	Grassroots	Inactive	4.650000	-75.560000
65103	Buckskin Rawhide West	Exploration	Active	39.010000	-118.420000
65105	El Jicaro	Exploration	Inactive	13.650740	-86.105710
65107	Kapuas Hulu	Grassroots	Inactive	0.385000	112.730000
65109	Singidia	Grassroots	Inactive	-5.181000	34.709000
65111	Kratie North	Exploration	Active	12.827950	106.543100
65115	Mag	Grassroots	Inactive	52.865000	-122.133000
65121	Louvicourt	Exploration	Inactive	48.100000	-77.600000
65127	Koegel Rawhide	Exploration	Active	38.953000	-118.460000
65129	Siem Pang	Grassroots	Inactive	13.950000	106.480000
65131	Lonely	Closed	Inactive	-19.494000	28.735000
65133	Johann	Grassroots	Inactive	51.047000	-95.585000
65135	Beverley	Grassroots	Inactive	50.999080	-95.774330
65137	Orovada	Exploration	Active	41.685160	-117.742050
65139	EB	Grassroots	Inactive	51.158410	-93.702920
65147	Cape Mount	Exploration	Inactive	7.358000	-10.869000
65149	Hemingway	Grassroots	Inactive	63.519000	-130.165000
65153	Maria	Grassroots	Active	48.747000	-77.089000
65161	GB	Grassroots	Inactive	34.096000	-112.560000
65177	Mitchell River South	Grassroots	Active	-16.545000	144.127000
65178	Gweru	Advanced Exploration	Inactive	-19.480000	29.940000
65181	Southern New England	Exploration	Active	-31.908000	151.299000
65183	Zhombe	Grassroots	Inactive	-19.220000	29.600000
65187	Djimbala	Exploration	Active	11.180000	-8.267000
65189	Sintang	Exploration	Active	-0.270000	111.250000
65221	La Carreta	Grassroots	Inactive	19.174000	-102.767000
65223	Christmas Island	Grassroots	Inactive	45.993000	-60.678000
65225	Rockland	Grassroots	Inactive	-28.297000	151.838000
65226	Gypsy	Grassroots	Inactive	39.065000	-119.631000
65229	Bullfrog	Grassroots	Active	36.919000	-116.834000
65235	Taechang	Exploration	Active	37.000000	127.700000
65237	Hampyeong	Exploration	Active	35.160000	126.490000
65240	Yeongdong	Target Outline	Active	36.094790	127.922480
65242	Gubong	Advanced Exploration	Active	36.395000	126.751000
65244	Ballard Lake	Target Outline	Active	48.178000	-84.125000
65246	Elena	Exploration	Active	31.598000	-113.115000
65248	Amelia	Grassroots	Inactive	31.409000	-112.983000
65254	La Minita	Grassroots	Inactive	25.200000	-101.970000
65258	Heines Dam	Exploration	Inactive	-30.683000	120.767000
65269	Harris	Grassroots	Inactive	49.577000	-116.487000
65270	Jenny Hill	Grassroots	Inactive	38.902000	-118.193000
65273	Slate Mountain	Grassroots	Inactive	39.102000	-118.193000
65275	Olinala	Grassroots	Inactive	17.828000	-98.660000
65279	Pershing Pass	Grassroots	Active	40.180000	-118.240000
65283	Zamora	Grassroots	Inactive	24.180000	-106.890000
65284	Zhenzhumen	Exploration	Inactive	42.000000	126.400000
65291	Kodi	Grassroots	Inactive	49.305000	-117.383000
65293	Matamoros	Advanced Exploration	Inactive	26.771460	-105.569710
65295	Cerro Chacon	Grassroots	Inactive	-44.100000	-69.531000
65299	Ambunti	Grassroots	Inactive	-4.238000	142.917000
65305	Blind	Exploration	Active	44.417000	-103.800000
65307	Kandiole Sud	Grassroots	Inactive	12.510000	-11.250000
65309	Reef Regional	Grassroots	Inactive	61.894000	-128.480000
65311	Iron Lake	Exploration	Inactive	48.213000	-85.366000
65313	Goldrich	Grassroots	Inactive	48.221240	-85.349610
65315	Rossland	Exploration	Inactive	49.010000	-117.932000
65317	Hedley	Grassroots	Inactive	49.242880	-120.103620
65318	Santa Rosa	Grassroots	Inactive	7.865000	-73.369000
